generation,best_fitness
1,0.0008262497370126355
2,0.0008262497370126355
3,0.0008262497370126355
4,0.0008262497370126355
5,0.0008262497370126355
6,0.0008374034023190203
7,0.0009103330505716664
8,0.0009472994483803306
9,0.0010454783687813452
10,0.0010454783687813452
11,0.0010454783687813452
12,0.0010454783687813452
13,0.0010454783687813452
14,0.0010454783687813452
15,0.0010454783687813452
16,0.0010454783687813452
17,0.0010454783687813452
18,0.0010454783687813452
19,0.0010454783687813452
20,0.0010454783687813452
21,0.0010454783687813452
22,0.0010454783687813452
23,0.0010454783687813452
24,0.0010454783687813452
25,0.0010454783687813452
26,0.0010454783687813452
27,0.0010454783687813452
28,0.0010454783687813452
29,0.0010454783687813452
30,0.0010454783687813452
31,0.0010454783687813452
32,0.0010454783687813452
33,0.0010454783687813452
34,0.0010454783687813452
35,0.0010454783687813452
36,0.0010454783687813452
37,0.0010454783687813452
38,0.0010454783687813452
39,0.0010454783687813452
40,0.0010454783687813452
41,0.0010454783687813452
42,0.0010454783687813452
43,0.0010454783687813452
44,0.0010454783687813452
45,0.0010454783687813452
46,0.0010454783687813452
47,0.0010454783687813452
48,0.0010454783687813452
49,0.0010454783687813452
50,0.0010454783687813452
51,0.0010454783687813452
52,0.0010454783687813452
53,0.0010454783687813452
54,0.0010454783687813452
55,0.0010454783687813452
56,0.0010454783687813452
57,0.0010454783687813452
58,0.0010454783687813452
59,0.0010454783687813452
60,0.0010454783687813452
61,0.0010454783687813452
62,0.0010454783687813452
63,0.0010454783687813452
64,0.0010454783687813452
65,0.0010454783687813452
66,0.0010454783687813452
67,0.0010454783687813452
68,0.0010454783687813452
69,0.0010454783687813452
70,0.0010454783687813452
71,0.0010454783687813452
72,0.0010454783687813452
73,0.0010454783687813452
74,0.0010454783687813452
75,0.0010454783687813452
76,0.0010454783687813452
77,0.0010454783687813452
78,0.0010454783687813452
79,0.0010454783687813452
80,0.0010454783687813452
81,0.0010454783687813452
82,0.0010454783687813452
83,0.0010454783687813452
84,0.0010454783687813452
85,0.0010454783687813452
86,0.0010454783687813452
87,0.0010454783687813452
88,0.0010454783687813452
89,0.0010454783687813452
90,0.0010454783687813452
91,0.0010454783687813452
92,0.0010454783687813452
93,0.0010454783687813452
94,0.0010454783687813452
95,0.0010454783687813452
96,0.0010454783687813452
97,0.0010454783687813452
98,0.0010454783687813452
99,0.0010454783687813452
100,0.0010454783687813452
101,0.0010454783687813452
