generation,best_fitness
1,0.00042680796539301056
2,0.00042680796539301056
3,0.00042680796539301056
4,0.00043193000277854293
5,0.00043933101390041706
6,0.00043933101390041706
7,0.00043933101390041706
8,0.00045095698183788554
9,0.00045095698183788554
10,0.00045095698183788554
11,0.00045095698183788554
12,0.00045095698183788554
13,0.00045095698183788554
14,0.00045095698183788554
15,0.00045095698183788554
16,0.00045095698183788554
17,0.00045127858641164114
18,0.00045127858641164114
19,0.00045127858641164114
20,0.00045127858641164114
21,0.0004522198660006814
22,0.0004522198660006814
23,0.0004522198660006814
24,0.0004522198660006814
25,0.0004522198660006814
26,0.0004541179564870529
27,0.0004541179564870529
28,0.0004541179564870529
29,0.0004541179564870529
30,0.0004541179564870529
31,0.0004551607021271869
32,0.000455160702127187
33,0.000455160702127187
34,0.000455160702127187
35,0.000455160702127187
36,0.0004559739499869481
37,0.0004595106003679015
38,0.0004595106003679015
39,0.0004595106003679015
40,0.0004595106003679015
41,0.0004595106003679015
42,0.0004595106003679015
43,0.0004595106003679015
44,0.0004595106003679015
45,0.0004595106003679015
46,0.0004595106003679015
47,0.0004595106003679015
48,0.0004595106003679015
49,0.0004595106003679015
50,0.0004595106003679015
51,0.0004595106003679015
52,0.0004595106003679015
53,0.00045993594313783895
54,0.0004613552334261707
55,0.0004613552334261707
56,0.0004613552334261707
57,0.0004613552334261707
58,0.0004613552334261707
59,0.0004613552334261707
60,0.0004613552334261707
61,0.0004613552334261707
62,0.0004613552334261707
63,0.0004613552334261707
64,0.0004613552334261707
65,0.0004613552334261707
66,0.0004613552334261707
67,0.0004613552334261707
68,0.0004613552334261707
69,0.0004613552334261707
70,0.0004613552334261707
71,0.0004613552334261707
72,0.0004613552334261707
73,0.0004613552334261707
74,0.00046579942639775877
75,0.00046579942639775877
76,0.00046579942639775877
77,0.00046579942639775877
78,0.00046579942639775877
79,0.00046579942639775877
80,0.00046579942639775877
81,0.00046579942639775877
82,0.00046579942639775877
83,0.00046579942639775877
84,0.00046579942639775877
85,0.00046579942639775877
86,0.00046579942639775877
87,0.00046579942639775877
88,0.00046579942639775877
89,0.00046579942639775877
90,0.00046579942639775877
91,0.00046579942639775877
92,0.00046579942639775877
93,0.00046579942639775877
94,0.00046579942639775877
95,0.00046579942639775877
96,0.00046579942639775877
97,0.00046579942639775877
98,0.00046579942639775877
99,0.00046579942639775877
100,0.00046579942639775877
101,0.00046579942639775877
102,0.00046579942639775877
103,0.00046579942639775877
104,0.00046579942639775877
105,0.00046579942639775877
106,0.00046579942639775877
107,0.00046579942639775877
108,0.00046579942639775877
109,0.00046579942639775877
110,0.00046579942639775877
111,0.00046579942639775877
112,0.00046579942639775877
113,0.00046579942639775877
114,0.00046579942639775877
115,0.00046579942639775877
116,0.00046579942639775877
117,0.00046579942639775877
118,0.00046579942639775877
119,0.00046579942639775877
120,0.00046579942639775877
121,0.00046579942639775877
122,0.00046579942639775877
123,0.00046579942639775877
124,0.00046579942639775877
125,0.00046579942639775877
126,0.00046579942639775877
127,0.00046579942639775877
128,0.00046579942639775877
129,0.00046579942639775877
130,0.00046579942639775877
131,0.00046579942639775877
132,0.00046579942639775877
133,0.00046579942639775877
134,0.00046579942639775877
135,0.00046579942639775877
136,0.00046579942639775877
137,0.00046579942639775877
138,0.00046579942639775877
139,0.00046579942639775877
140,0.00046579942639775877
141,0.00046579942639775877
142,0.00046579942639775877
143,0.00046579942639775877
144,0.0004662254233190454
145,0.0004662254233190454
146,0.0004662254233190454
147,0.0004662254233190454
148,0.0004662254233190454
149,0.0004662254233190454
150,0.0004662254233190454
151,0.0004662254233190455
152,0.0004662254233190455
153,0.0004662254233190455
154,0.0004662254233190455
155,0.0004662254233190455
156,0.0004662254233190455
157,0.0004662254233190455
158,0.0004662254233190455
159,0.0004662254233190455
160,0.0004682250360805246
161,0.0004682250360805246
162,0.0004682250360805246
163,0.0004682250360805246
164,0.0004682250360805246
165,0.0004682250360805246
166,0.0004682250360805246
167,0.0004682250360805246
168,0.0004682250360805246
169,0.0004682250360805246
170,0.0004682250360805246
171,0.0004682250360805246
172,0.0004682250360805246
173,0.0004682250360805246
174,0.0004682250360805246
175,0.0004682250360805246
176,0.0004682250360805246
177,0.0004682250360805246
178,0.0004682250360805246
179,0.0004682250360805246
180,0.0004682250360805246
181,0.0004682250360805246
182,0.0004682250360805246
183,0.0004682250360805246
184,0.0004682250360805246
185,0.0004682250360805246
186,0.0004682250360805246
187,0.0004682250360805246
188,0.0004682250360805246
189,0.0004682250360805246
190,0.0004682250360805246
191,0.0004682250360805246
192,0.0004682250360805246
193,0.0004682250360805246
194,0.0004682250360805246
195,0.0004682250360805246
196,0.0004682250360805246
197,0.0004682250360805246
198,0.0004682250360805246
199,0.0004682250360805246
200,0.0004682250360805246
201,0.0004682250360805246
202,0.0004682250360805246
203,0.0004682250360805246
204,0.0004682250360805246
205,0.0004682250360805246
206,0.0004682250360805246
207,0.0004682250360805246
208,0.0004682250360805246
209,0.0004682250360805246
210,0.0004682250360805246
211,0.0004682250360805246
212,0.0004682250360805246
213,0.0004682250360805246
214,0.0004682250360805246
215,0.0004682250360805246
216,0.0004682250360805246
217,0.0004682250360805246
218,0.0004682250360805246
219,0.0004682250360805246
220,0.0004682250360805246
221,0.0004682250360805246
222,0.0004682250360805246
223,0.0004682250360805246
224,0.0004682250360805246
225,0.0004682250360805246
226,0.0004682250360805246
227,0.0004682250360805246
228,0.0004682250360805246
229,0.0004682250360805246
230,0.0004682250360805246
231,0.0004682250360805246
232,0.0004682250360805246
233,0.0004682250360805246
234,0.0004682250360805246
235,0.0004682250360805246
236,0.0004682250360805246
237,0.0004682250360805246
238,0.0004682250360805246
239,0.0004682250360805246
240,0.0004682250360805246
241,0.0004682250360805246
242,0.0004682250360805246
243,0.0004682250360805246
