generation,best_fitness
1,0.0005903516523941049
2,0.0005918728373621533
3,0.0005958724979802765
4,0.0006072502407236333
5,0.0006072502407236333
6,0.0006072502407236333
7,0.0006109295808090713
8,0.0006220139552570832
9,0.0006220139552570832
10,0.0006220139552570832
11,0.0006220139552570832
12,0.0006242232897731102
13,0.0006242232897731102
14,0.0006242232897731102
15,0.0006352495996047935
16,0.0006445076315722733
17,0.0006445076315722733
18,0.0006445076315722733
19,0.0006445076315722733
20,0.0006445076315722733
21,0.0006445076315722733
22,0.0006445076315722733
23,0.0006445076315722733
24,0.0006506315268409024
25,0.0006506315268409024
26,0.0006529656168362309
27,0.0006529656168362309
28,0.0006529656168362309
29,0.0006529656168362309
30,0.0006529656168362309
31,0.0006529656168362309
32,0.0006529656168362309
33,0.0006529656168362309
34,0.0006529656168362309
35,0.0006529656168362309
36,0.0006529656168362309
37,0.0006529656168362309
38,0.0006529656168362309
39,0.0006529656168362309
40,0.0006529656168362309
41,0.0006529656168362309
42,0.0006529656168362309
43,0.0006529656168362309
44,0.0006529656168362309
45,0.0006529656168362309
46,0.0006529656168362309
47,0.0006529656168362309
48,0.0006529656168362309
49,0.0006529656168362309
50,0.0006529656168362309
51,0.0006529656168362309
52,0.0006529656168362309
53,0.0006529656168362309
54,0.0006529656168362309
55,0.0006529656168362309
56,0.0006529656168362309
57,0.0006529656168362309
58,0.0006529656168362309
59,0.0006529656168362309
60,0.0006529656168362309
61,0.0006529656168362309
62,0.0006529656168362309
63,0.0006529656168362309
64,0.0006529656168362309
65,0.0006529656168362309
66,0.0006529656168362309
67,0.0006529656168362309
68,0.0006529656168362309
69,0.0006529656168362309
70,0.0006529656168362309
71,0.0006529656168362309
72,0.0006529656168362309
73,0.0006529656168362309
74,0.0006529656168362309
75,0.0006529656168362309
76,0.0006529656168362309
77,0.0006529656168362309
78,0.0006529656168362309
79,0.0006529656168362309
80,0.0006529656168362309
81,0.0006529656168362309
82,0.0006529656168362309
83,0.0006529656168362309
84,0.0006529656168362309
85,0.0006529656168362309
86,0.0006529656168362309
87,0.0006529656168362309
88,0.0006529656168362309
89,0.0006529656168362309
90,0.0006529656168362309
91,0.0006529656168362309
92,0.0006529656168362309
93,0.0006529656168362309
94,0.0006529656168362309
95,0.0006529656168362309
96,0.0006529656168362309
97,0.0006529656168362309
98,0.0006529656168362309
99,0.0006529656168362309
100,0.0006529656168362309
101,0.0006529656168362309
102,0.0006529656168362309
103,0.0006529656168362309
104,0.0006529656168362309
105,0.0006529656168362309
106,0.0006529656168362309
107,0.0006529656168362309
108,0.0006529656168362309
109,0.0006529656168362309
110,0.0006529656168362309
111,0.0006529656168362309
112,0.0006529656168362309
113,0.0006529656168362309
114,0.0006529656168362309
115,0.0006529656168362309
116,0.0006529656168362309
117,0.0006529656168362309
118,0.0006529656168362309
119,0.0006529656168362309
120,0.0006529656168362309
121,0.0006529656168362309
122,0.0006529656168362309
123,0.0006529656168362309
124,0.0006529656168362309
125,0.0006529656168362309
126,0.0006529656168362309
127,0.0006529656168362309
128,0.0006529656168362309
129,0.0006529656168362309
130,0.0006529656168362309
131,0.0006529656168362309
132,0.0006529656168362309
133,0.0006529656168362309
134,0.0006529656168362309
135,0.0006529656168362309
136,0.0006529656168362309
137,0.0006529656168362309
138,0.0006529656168362309
139,0.0006529656168362309
140,0.0006529656168362309
141,0.0006529656168362309
142,0.0006529656168362309
143,0.0006529656168362309
144,0.0006529656168362309
145,0.0006529656168362309
146,0.0006529656168362309
147,0.0006529656168362309
148,0.0006529656168362309
149,0.0006529656168362309
150,0.0006529656168362309
151,0.0006529656168362309
152,0.0006529656168362309
153,0.0006529656168362309
154,0.0006529656168362309
155,0.0006529656168362309
156,0.0006529656168362309
157,0.0006529656168362309
158,0.0006529656168362309
159,0.0006529656168362309
160,0.0006529656168362309
161,0.0006529656168362309
162,0.0006529656168362309
163,0.0006529656168362309
164,0.0006529656168362309
165,0.0006529656168362309
166,0.0006529656168362309
167,0.0006529656168362309
168,0.0006529656168362309
169,0.0006529656168362309
170,0.0006529656168362309
171,0.0006529656168362309
172,0.0006529656168362309
173,0.0006529656168362309
174,0.0006529656168362309
175,0.0006529656168362309
176,0.0006529656168362309
177,0.0006529656168362309
178,0.0006529656168362309
179,0.0006529656168362309
180,0.0006529656168362309
181,0.0006529656168362309
182,0.0006529656168362309
183,0.0006529656168362309
184,0.0006529656168362309
185,0.0006529656168362309
186,0.0006529656168362309
187,0.0006529656168362309
188,0.0006529656168362309
189,0.0006529656168362309
190,0.0006529656168362309
191,0.0006529656168362309
192,0.0006529656168362309
193,0.0006529656168362309
194,0.0006529656168362309
195,0.0006529656168362309
196,0.0006529656168362309
197,0.0006529656168362309
198,0.0006529656168362309
199,0.0006529656168362309
200,0.0006529656168362309
201,0.0006529656168362309
202,0.0006529656168362309
203,0.0006529656168362309
204,0.0006529656168362309
205,0.0006529656168362309
206,0.0006529656168362309
207,0.0006529656168362309
208,0.0006529656168362309
209,0.0006529656168362309
210,0.0006529656168362309
211,0.0006529656168362309
212,0.0006529656168362309
213,0.0006529656168362309
214,0.0006529656168362309
215,0.0006529656168362309
216,0.0006529656168362309
217,0.0006529656168362309
218,0.0006529656168362309
219,0.0006529656168362309
220,0.0006529656168362309
221,0.0006529656168362309
222,0.0006529656168362309
223,0.0006529656168362309
224,0.0006529656168362309
225,0.0006529656168362309
226,0.0006529656168362309
227,0.0006529656168362309
228,0.0006529656168362309
229,0.0006529656168362309
230,0.0006529656168362309
231,0.0006529656168362309
232,0.0006529656168362309
233,0.0006529656168362309
234,0.0006529656168362309
235,0.0006529656168362309
236,0.0006529656168362309
237,0.0006529656168362309
238,0.0006529656168362309
239,0.0006529656168362309
240,0.0006529656168362309
241,0.0006529656168362309
242,0.0006529656168362309
243,0.0006529656168362309
244,0.0006529656168362309
245,0.0006529656168362309
